<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CCC,D,20141021,000000,118.08,119.78,117.56,118.12,28738,0
CCC,D,20141022,000000,119.03,119.64,118.31,119.64,13000,0
CCC,D,20141023,000000,119.56,122.35,119.56,122.35,28714,0
CCC,D,20141024,000000,121.54,123.35,121.54,122.58,38298,0
CCC,D,20141027,000000,122.58,122.58,119.98,120.03,11271,0
CCC,D,20141028,000000,120.17,121.44,119.56,121.4,10370,0
CCC,D,20141029,000000,121.4,122.22,120.68,121.92,9102,0
CCC,D,20141030,000000,121.87,123.35,119.78,122.45,11832,0
CCC,D,20141031,000000,122.26,122.58,120.36,122.58,25263,0
CCC,D,20141103,000000,122.12,123.62,120.68,121.58,10746,0
CCC,D,20141104,000000,121.44,122.87,121.12,122.87,43564,0
CCC,D,20141105,000000,123.16,123.16,120.51,121.92,16003,0
CCC,D,20141106,000000,121.92,125.1,121.92,123.35,79899,0
CCC,D,20141107,000000,134.82,138.44,132.26,136.07,381102,0
CCC,D,20141110,000000,135.68,141.37,134.97,139.96,139156,0
CCC,D,20141112,000000,140.61,148.53,140.42,143.94,317811,0
CCC,D,20141113,000000,144.12,144.65,140.61,141.37,99157,0
CCC,D,20141114,000000,140.9,142.22,137.67,139.96,115824,0
CCC,D,20141117,000000,138.24,139.96,137.11,139.48,63462,0
CCC,D,20141118,000000,139.48,141.94,137.86,141.42,116780,0
CCC,D,20141119,000000,141.42,144.22,141.42,143.03,116274,0
CCC,D,20141120,000000,143.03,143.03,139.86,141.37,94245,0
CCC,D,20141121,000000,145.08,145.08,137.48,141.71,116316,0
CCC,D,20141124,000000,141.37,141.94,139.52,141.94,134288,0
CCC,D,20141125,000000,142.13,142.75,138.67,140.42,1915630,0
CCC,D,20141126,000000,139.48,140.32,136.92,140.05,63598,0
CCC,D,20141127,000000,139.48,140.61,138.67,140.42,61991,0
CCC,D,20141128,000000,140.13,140.13,137.11,138.05,66831,0
CCC,D,20141201,000000,138.53,140.57,137.81,140.52,108391,0
CCC,D,20141202,000000,141.32,141.47,139,139.91,57278,0
CCC,D,20141203,000000,139.91,140.37,138.96,140.37,35761,0
CCC,D,20141204,000000,140.37,140.61,138.67,140.37,81554,0
CCC,D,20141205,000000,140.71,140.71,139.48,140.42,97226,0
CCC,D,20141208,000000,140.42,140.47,138.76,140.42,16732,0
CCC,D,20141209,000000,139.48,140.32,138.81,140.32,34174,0
CCC,D,20141210,000000,140.42,140.9,139.19,140.42,158931,0
CCC,D,20141211,000000,140.42,140.42,136.39,138,28959,0
CCC,D,20141212,000000,139,139,129.03,134.27,36959,0
CCC,D,20141215,000000,134.08,134.08,127.14,129.6,35216,0
CCC,D,20141216,000000,126.24,131.41,123.62,131.41,86355,0
CCC,D,20141217,000000,134.27,134.27,127.33,129.03,68213,0
CCC,D,20141218,000000,129.7,133.17,129.7,132.84,89452,0
CCC,D,20141219,000000,133.78,134.72,130.94,134.72,87443,0
CCC,D,20141222,000000,133.45,133.83,131.45,133.3,89387,0
CCC,D,20141223,000000,133.3,133.4,131.89,132.74,58154,0
CCC,D,20141229,000000,132.74,134.53,129.41,129.41,20428,0
CCC,D,20141230,000000,130.45,131.65,126.61,126.66,41277,0
CCC,D,20150102,000000,127,127.57,124.35,125.53,25241,0
CCC,D,20150105,000000,125.53,127.14,124.76,125.25,39923,0
CCC,D,20150107,000000,126.19,134.63,126.19,132.35,55848,0
CCC,D,20150108,000000,134.53,140.57,132.88,140.57,63874,0
CCC,D,20150109,000000,140.42,140.42,136.63,138.05,30359,0
CCC,D,20150112,000000,137.38,139.48,136.21,138.53,72683,0
CCC,D,20150113,000000,137.58,138.96,133.93,135.22,140800,0
CCC,D,20150114,000000,134.72,135.58,134.27,134.53,97102,0
CCC,D,20150115,000000,135.63,135.63,133.83,134.27,30793,0
CCC,D,20150116,000000,133.78,135.22,132.31,134.08,38949,0
CCC,D,20150119,000000,134.27,136.25,134.27,135.68,47230,0
CCC,D,20150120,000000,136.11,136.11,132.88,133.98,5161,0
CCC,D,20150121,000000,134.72,138.53,134.72,138.53,90228,0
CCC,D,20150122,000000,139.48,139.81,137.76,138.62,21699,0
CCC,D,20150123,000000,138.53,141.71,138.24,141.71,39904,0
CCC,D,20150126,000000,142.08,142.08,140.32,140.52,36510,0
CCC,D,20150127,000000,140.52,147.06,140.42,145.12,91917,0
CCC,D,20150128,000000,145.03,145.54,142.99,145.16,59352,0
CCC,D,20150129,000000,145.16,145.16,143.89,145.16,32740,0
CCC,D,20150130,000000,145.16,146.11,144.7,146.11,66014,0
CCC,D,20150202,000000,146.97,149.73,146.3,147.55,83252,0
CCC,D,20150203,000000,148.87,148.87,144.6,144.6,65954,0
CCC,D,20150204,000000,144.22,146.83,143.6,144.45,100067,0
CCC,D,20150205,000000,144.45,146.88,143.36,146.88,31084,0
CCC,D,20150206,000000,146.45,149.34,146.45,149.34,56518,0
CCC,D,20150209,000000,149.06,150.86,148.02,150,25869,0
CCC,D,20150210,000000,149.73,150.39,148.96,149.34,79553,0
CCC,D,20150211,000000,149.34,151.66,149.34,151.05,193521,0
CCC,D,20150212,000000,150.86,150.86,142.42,147.5,92665,0
CCC,D,20150213,000000,145.54,147.55,143.27,143.27,94026,0
CCC,D,20150216,000000,145.16,146.88,141.47,143.27,43216,0
CCC,D,20150217,000000,144.22,148.02,143.65,148.02,45484,0
CCC,D,20150218,000000,148.02,151.05,148.02,150.63,78026,0
CCC,D,20150219,000000,150.86,151.58,148.43,148.43,54668,0
CCC,D,20150220,000000,148.96,150.15,148.48,149.48,151257,0
CCC,D,20150223,000000,148.96,151.76,148.96,150.86,146898,0
CCC,D,20150224,000000,151.63,151.63,145.45,146.11,287952,0
CCC,D,20150225,000000,147.16,148.87,147.06,148.02,96014,0
CCC,D,20150226,000000,148.67,161.26,148.67,161.26,394362,0
CCC,D,20150227,000000,161.31,172.35,159.87,172.35,261674,0
CCC,D,20150302,000000,170.78,171.54,166.8,169.46,160110,0
CCC,D,20150303,000000,168.98,171.83,168.12,171.44,157799,0
CCC,D,20150304,000000,171.74,176.33,170.32,175.53,120325,0
CCC,D,20150305,000000,176.57,180.18,174.57,176.06,218467,0
CCC,D,20150306,000000,177.43,180.14,176.47,180.14,76689,0
CCC,D,20150309,000000,179.7,184.07,179.32,183.11,118554,0
CCC,D,20150310,000000,182.65,183.11,177.85,180.41,197384,0
CCC,D,20150311,000000,179.51,181.22,170.98,176.96,124491,0
CCC,D,20150312,000000,177.43,177.8,172.12,177.8,88970,0
CCC,D,20150313,000000,178.94,179.14,172.69,174.3,107671,0
CCC,D,20150316,000000,174.3,175.48,171.74,175.26,191635,0
CCC,D,20150317,000000,175.21,175.92,172.92,174.57,101369,0
CCC,D,20150318,000000,174.57,177.43,172.97,177.23,137103,0
CCC,D,20150319,000000,177.23,177.9,174.39,175.48,99011,0
CCC,D,20150320,000000,177.43,177.43,172.12,174.39,644113,0
CCC,D,20150323,000000,175.53,175.57,174.3,174.87,41785,0
CCC,D,20150324,000000,175.3,175.3,174.11,174.39,71464,0
CCC,D,20150325,000000,174.57,174.72,172.21,173.63,75708,0
CCC,D,20150326,000000,173.58,174.01,172.31,172.69,94848,0
CCC,D,20150327,000000,173.17,173.63,168.37,168.75,91680,0
CCC,D,20150330,000000,170.08,172.69,169.37,171.74,59631,0
CCC,D,20150331,000000,172.54,173.63,171.35,173.53,109593,0
CCC,D,20150401,000000,174.3,174.39,158.65,166.04,140932,0
CCC,D,20150402,000000,166.99,169.74,165.09,166.19,79784,0
CCC,D,20150407,000000,167.47,168.8,166.04,166.38,21756,0
CCC,D,20150408,000000,166.04,168.55,165.56,167.47,111034,0
CCC,D,20150409,000000,167.09,167.47,163.71,165.29,67434,0
CCC,D,20150410,000000,165.09,167.75,165.09,166.14,135425,0
CCC,D,20150413,000000,167.84,170.49,166.24,170.49,36857,0
CCC,D,20150414,000000,170.78,173.02,169.08,172.97,35034,0
CCC,D,20150415,000000,174.11,176.81,172.74,176.47,60593,0
CCC,D,20150416,000000,177.19,180.85,176.47,180.85,32868,0
CCC,D,20150417,000000,181.22,181.22,175.82,175.82,54353,0
CCC,D,20150420,000000,176.15,180.27,176.15,180.27,37204,0
CCC,D,20150421,000000,180.27,183.11,179.14,181.22,91756,0
CCC,D,20150422,000000,181.22,182.31,179.8,182.31,48994,0
CCC,D,20150423,000000,182.16,183.89,180.27,181.6,43173,0
CCC,D,20150424,000000,181.7,182.16,178.84,182.07,23364,0
CCC,D,20150427,000000,181.22,192.62,181.22,188.72,75477,0
CCC,D,20150428,000000,189.77,190.71,185.03,186.06,60227,0
CCC,D,20150429,000000,187.72,187.77,180.27,182.16,49251,0
CCC,D,20150430,000000,180.51,183.6,178.76,180.76,71239,0
CCC,D,20150504,000000,181.46,184.68,172.21,176.47,64895,0
CCC,D,20150505,000000,177.8,178.53,169.84,172.59,70214,0
CCC,D,20150506,000000,172.69,177.62,170.41,177.62,76849,0
CCC,D,20150507,000000,181.22,183.6,174.82,180.27,74149,0
CCC,D,20150508,000000,180.27,182.65,176.1,176.47,45261,0
CCC,D,20150511,000000,177.43,177.43,174.67,175.06,28310,0
CCC,D,20150512,000000,175.06,175.53,174.3,174.57,14545,0
CCC,D,20150513,000000,174.48,177.71,172.74,175.35,18267,0
CCC,D,20150514,000000,177.43,177.43,174.82,174.82,10105,0
CCC,D,20150515,000000,174.82,181.85,173.34,177.48,25157,0
CCC,D,20150518,000000,175.92,179.7,174.57,178.43,16003,0
CCC,D,20150519,000000,179.28,179.28,175.53,177.48,15840,0
CCC,D,20150520,000000,177.9,178.99,172.92,173.53,64845,0
CCC,D,20150521,000000,174.52,175.38,172.74,174.34,10336,0
CCC,D,20150522,000000,174.57,175.48,171.54,171.54,22385,0
CCC,D,20150525,000000,171.59,172.35,170.78,171.74,7763,0
CCC,D,20150526,000000,171.74,172.49,166.04,166.04,23619,0
CCC,D,20150527,000000,166.04,174.26,166.04,171.35,32986,0
CCC,D,20150528,000000,172.69,174.92,169.94,169.94,33869,0
CCC,D,20150529,000000,170.78,174.39,169.84,174.39,81672,0
CCC,D,20150601,000000,175.06,176.96,174.72,176.47,43392,0
CCC,D,20150602,000000,162.25,165.89,160.35,163.29,183437,0
CCC,D,20150603,000000,164.15,167.47,163.67,166.99,64226,0
CCC,D,20150605,000000,166.99,169.12,165.99,168.27,93731,0
CCC,D,20150608,000000,166.99,169.12,166.09,166.09,52051,0
CCC,D,20150609,000000,166.04,166.94,161.77,162.71,57582,0
CCC,D,20150610,000000,163.67,167.71,156.98,166.04,94099,0
CCC,D,20150611,000000,166.99,166.99,164.62,166.51,61990,0
CCC,D,20150612,000000,167.47,169.22,166.94,167.66,113281,0
CCC,D,20150615,000000,164.8,168.02,163.49,166.24,32806,0
CCC,D,20150616,000000,165.94,169.03,165.52,167.09,30222,0
CCC,D,20150617,000000,167.84,168.84,161.67,163.67,83682,0
CCC,D,20150618,000000,164.25,167.71,164.15,167.14,35384,0
CCC,D,20150619,000000,166.99,168.12,165.14,165.48,90745,0
CCC,D,20150622,000000,167.75,170.64,167.23,170.64,89030,0
CCC,D,20150623,000000,171.64,174.97,169.84,169.84,99912,0
CCC,D,20150624,000000,169.84,172.59,167.33,169.42,24189,0
CCC,D,20150625,000000,170.73,170.78,167.98,168.51,46453,0
CCC,D,20150626,000000,167.56,170.83,167.56,170.32,63160,0
CCC,D,20150629,000000,162.29,170.32,159.36,166.9,57152,0
CCC,D,20150630,000000,164.99,166.99,164.72,165.09,47016,0
CCC,D,20150701,000000,166.85,171.64,164.29,169.84,42176,0
CCC,D,20150702,000000,171.03,173.12,169.27,171.44,25509,0
CCC,D,20150703,000000,171.03,171.03,167.75,169.84,32544,0
CCC,D,20150706,000000,167.47,168.42,164.2,166.04,45162,0
CCC,D,20150707,000000,166.99,167.71,164.62,165.09,22722,0
CCC,D,20150708,000000,165.09,165.19,161.97,163.49,38701,0
CCC,D,20150709,000000,162.43,163.95,161.06,163.49,54386,0
CCC,D,20150710,000000,164.29,169.84,163.76,169.84,41852,0
CCC,D,20150713,000000,170.78,173.63,170.17,173.25,80309,0
CCC,D,20150714,000000,173.63,174.52,172.64,174.06,80181,0
CCC,D,20150715,000000,174.06,175.53,172.64,173.68,24544,0
CCC,D,20150716,000000,172.08,176.47,172.08,176.1,27128,0
CCC,D,20150717,000000,176.71,181.42,175.06,180.27,34447,0
CCC,D,20150720,000000,180.18,180.51,178.66,180.51,29415,0
CCC,D,20150721,000000,180.32,182.51,178.2,180.71,34846,0
CCC,D,20150722,000000,178.89,180.23,178.38,179.28,20512,0
CCC,D,20150723,000000,179.23,180.18,177.43,178,25456,0
CCC,D,20150724,000000,178,181.88,177.15,181.22,23870,0
CCC,D,20150727,000000,181.42,182.16,177.48,179.04,53338,0
CCC,D,20150728,000000,179.18,180.27,177.67,179.28,73747,0
CCC,D,20150729,000000,179.99,183.55,178.84,182.55,109130,0
CCC,D,20150730,000000,182.36,184.07,180.94,181.7,8317,0
CCC,D,20150731,000000,182.98,183.99,181.46,183.11,86485,0
CCC,D,20150803,000000,182.65,183.11,174.06,176.96,66562,0
CCC,D,20150804,000000,178.38,179.18,176.15,177.9,73698,0
CCC,D,20150805,000000,177.71,183.03,177.15,183.03,76889,0
CCC,D,20150806,000000,182.16,182.94,177.67,178.38,48323,0
CCC,D,20150807,000000,178.84,180.18,177.43,179.84,8068,0
CCC,D,20150810,000000,180.09,182.16,177,179.28,22599,0
CCC,D,20150811,000000,179.84,181.04,179.84,180.27,27072,0
CCC,D,20150812,000000,180.56,180.56,177.33,179.32,17765,0
CCC,D,20150813,000000,180.23,180.23,177.33,177.38,31365,0
CCC,D,20150814,000000,179.04,179.94,176.52,176.52,22002,0
CCC,D,20150817,000000,177.48,180.04,176.57,180.04,46342,0
CCC,D,20150818,000000,180.04,180.04,176.71,178.48,18180,0
CCC,D,20150819,000000,179.32,180.18,178.2,180.18,71763,0
CCC,D,20150820,000000,179.8,180.27,177.48,179.8,39912,0
CCC,D,20150821,000000,177.71,180.18,177.71,179.32,55670,0
CCC,D,20150824,000000,175.67,175.67,161.31,165.19,112442,0
CCC,D,20150825,000000,166.19,174.52,166.14,171.3,92390,0
CCC,D,20150826,000000,171.3,172.69,159.4,160.82,106869,0
CCC,D,20150827,000000,164.9,167.47,163.49,164.62,129378,0
CCC,D,20150828,000000,165.56,170.49,163.9,165.99,62672,0
CCC,D,20150831,000000,166.04,166.51,161.45,162.16,94021,0
CCC,D,20150901,000000,161.31,162.16,153.33,157.98,113878,0
CCC,D,20150902,000000,158.45,159.4,150.86,150.86,102720,0
CCC,D,20150903,000000,151.81,157.4,151.81,154.66,62396,0
CCC,D,20150904,000000,155.47,156.42,151.89,155.62,61760,0
CCC,D,20150907,000000,156.47,157.98,152.9,153.72,28413,0
CCC,D,20150908,000000,153.72,157.5,153.43,157.5,42902,0
CCC,D,20150909,000000,159.4,162.91,158.69,160.4,42695,0
CCC,D,20150910,000000,161.77,163.01,158.26,162.71,45195,0
CCC,D,20150911,000000,163.1,163.1,157.5,158.93,24938,0
CCC,D,20150914,000000,159.4,160.72,158.93,160.72,31862,0
CCC,D,20150915,000000,160.35,162.43,158.98,162.43,21036,0
CCC,D,20150916,000000,162.07,164.05,160.92,163.53,51486,0
CCC,D,20150917,000000,163.67,165.8,160.87,160.87,33836,0
CCC,D,20150918,000000,161.4,162.96,159.4,162.02,60592,0
CCC,D,20150921,000000,161.77,161.77,160.35,161.31,10287,0
CCC,D,20150922,000000,162.27,163.28,155.75,157.19,17987,0
CCC,D,20150923,000000,156.95,158.4,154.64,155.75,15946,0
CCC,D,20150924,000000,155.51,156.38,151.35,151.64,24306,0
CCC,D,20150925,000000,152.42,158.16,152.42,157.29,34471,0
CCC,D,20150928,000000,156.62,156.95,155.01,155.89,40181,0
CCC,D,20150929,000000,153.63,154.74,148.98,154.74,81304,0
CCC,D,20150930,000000,155.98,158.4,152.75,158.35,51016,0
CCC,D,20151001,000000,159.18,161.68,157.14,158.84,91627,0
CCC,D,20151002,000000,159.18,159.18,150.68,153.09,95191,0
CCC,D,20151005,000000,154.49,156.43,152.84,155.51,46442,0
CCC,D,20151006,000000,157.29,157.43,150.78,151.64,41499,0
CCC,D,20151007,000000,153.28,153.53,146.86,149.9,137745,0
CCC,D,20151008,000000,150.58,156.03,148.74,156.03,36249,0
CCC,D,20151009,000000,157.24,161.68,156.66,160.81,30573,0
CCC,D,20151012,000000,161.73,162.17,159.65,160.81,70975,0
CCC,D,20151013,000000,161.31,164.2,160.33,164.2,28995,0
CCC,D,20151014,000000,164.96,164.96,161.4,161.49,27104,0
CCC,D,20151015,000000,162.27,166.13,161.45,165.16,38239,0
CCC,D,20151016,000000,166.03,167.86,164.54,167.1,48398,0
CCC,D,20151019,000000,167.39,168.05,166.13,167.96,34950,0
CCC,D,20151020,000000,168.05,168.05,166.75,167.77,22573,0
CCC,D,20151021,000000,167.1,168.05,166.42,167.1,42926,0
CCC,D,20151022,000000,167.1,168.88,166.85,167.96,35148,0
CCC,D,20151023,000000,168.92,168.92,167.44,167.53,23913,0
CCC,D,20151026,000000,168.05,175.39,167.1,171.1,59978,0
CCC,D,20151027,000000,170.47,172.55,169.51,169.95,41429,0
CCC,D,20151028,000000,169.02,170.39,168.44,170.39,23872,0
CCC,D,20151029,000000,171.06,171.06,166.71,166.9,47177,0
CCC,D,20151030,000000,166.56,168.05,161.78,163.23,50574,0
CCC,D,20151102,000000,161.78,165.64,159.94,162.27,32764,0
CCC,D,20151103,000000,162.27,165.16,160.66,163.23,41376,0
CCC,D,20151104,000000,163.43,165.06,162.03,163.95,56593,0
CCC,D,20151105,000000,164.2,164.2,160.43,162.27,13352,0
CCC,D,20151106,000000,162.17,162.17,150.68,150.68,226835,0
CCC,D,20151109,000000,151.64,153.43,145.41,147.3,76441,0
CCC,D,20151110,000000,147.63,147.63,139.57,143.13,158981,0
CCC,D,20151112,000000,145.36,148.02,143.92,146.81,130202,0
CCC,D,20151113,000000,147.78,147.78,141.8,143.82,51731,0
CCC,D,20151116,000000,142.03,143.28,135.41,137.92,80365,0
CCC,D,20151117,000000,138.12,140.97,138.12,140.1,60283,0
CCC,D,20151118,000000,140.58,140.63,137.16,139.62,46307,0
CCC,D,20151119,000000,140.33,141.2,139.09,141.2,22003,0
CCC,D,20151120,000000,141.25,145.85,139.42,145.85,39433,0
CCC,D,20151123,000000,146.67,149.42,143.43,149.32,172978,0
CCC,D,20151124,000000,149.56,149.56,145.9,148.89,80941,0
CCC,D,20151125,000000,147.78,149.66,145.98,149.66,80316,0
CCC,D,20151126,000000,149.66,154.34,147.58,153.78,53331,0
CCC,D,20151127,000000,154.54,155.01,152.61,153.48,65927,0
CCC,D,20151130,000000,153.58,154.34,151.1,153.58,103136,0
CCC,D,20151201,000000,153.58,154,143.47,143.92,128599,0
CCC,D,20151202,000000,143.82,143.92,140.58,141.98,168404,0
CCC,D,20151203,000000,143.47,148.44,141.5,143.13,36526,0
CCC,D,20151204,000000,143.92,143.92,137.97,141.5,125172,0
CCC,D,20151207,000000,141.5,142.42,139.14,140.05,68490,0
CCC,D,20151208,000000,140.1,141.4,138.31,139.09,57515,0
CCC,D,20151209,000000,138.12,140.73,127.49,128.32,157507,0
CCC,D,20151210,000000,127.74,133.05,127.35,132.71,229704,0
CCC,D,20151211,000000,133.38,134.12,130.53,131.21,202554,0
CCC,D,20151214,000000,131.21,131.21,126.33,127.49,77807,0
CCC,D,20151215,000000,128.37,132.71,127.97,129.28,61587,0
CCC,D,20151216,000000,130.38,132.81,130.01,132.27,85172,0
CCC,D,20151217,000000,134.27,135.03,131.5,132.31,99607,0
CCC,D,20151218,000000,132.41,133.63,127.49,130.88,227534,0
CCC,D,20151221,000000,131.35,133.05,124.6,128.27,179506,0
CCC,D,20151222,000000,129.23,131.84,126.1,131.84,100820,0
CCC,D,20151223,000000,132.76,132.76,128.46,132.31,45609,0
CCC,D,20151228,000000,132.27,132.27,129.52,129.52,51750,0
CCC,D,20151229,000000,131.35,134.53,129.42,129.42,125913,0
CCC,D,20151230,000000,125.56,133.82,123.67,133.82,186623,0
CCC,D,20160104,000000,131.4,131.4,125.75,126.14,79025,0
CCC,D,20160105,000000,125.95,127.97,123.82,124.01,80432,0
CCC,D,20160107,000000,122.09,122.09,116.58,116.87,146764,0
CCC,D,20160108,000000,117.35,120.72,116.49,118.31,168282,0
CCC,D,20160111,000000,117.35,118.94,116.04,117.4,158792,0
CCC,D,20160112,000000,117.4,119.91,117.4,118.17,98360,0
CCC,D,20160113,000000,118.94,121.59,117.83,119.48,103809,0
CCC,D,20160114,000000,118.85,119.67,116.53,118.03,105026,0
CCC,D,20160115,000000,117.02,119.24,116.87,117.79,59681,0
CCC,D,20160118,000000,112.04,115.8,112.04,112.28,77272,0
CCC,D,20160119,000000,113,114.94,113,113.24,43203,0
CCC,D,20160120,000000,114.21,114.21,108.86,108.86,99692,0
CCC,D,20160121,000000,108.9,110.45,104.75,105.27,89423,0
CCC,D,20160122,000000,106.34,112.62,106.34,111.66,113553,0
CCC,D,20160125,000000,111.89,115.9,110.64,114.94,84091,0
CCC,D,20160126,000000,115.42,116.29,113,113,50596,0
CCC,D,20160127,000000,113,115.75,113,115.75,30540,0
CCC,D,20160128,000000,116.68,116.72,112.04,115.17,104529,0
CCC,D,20160129,000000,116.72,116.72,113.97,115.07,76334,0
CCC,D,20160201,000000,116.34,123.01,113.49,120.16,245098,0
CCC,D,20160202,000000,121.69,122.96,116.09,116.97,66148,0
CCC,D,20160203,000000,116.04,120.87,116.04,120.87,150591,0
CCC,D,20160204,000000,122.23,128.76,122.04,126.52,190390,0
CCC,D,20160205,000000,127.44,127.44,122.09,122.86,126599,0
CCC,D,20160208,000000,123.57,123.57,117.83,120.4,87144,0
CCC,D,20160209,000000,120.72,121.41,118.8,120.45,89308,0
CCC,D,20160210,000000,121.22,123.57,120.72,121.22,59655,0
CCC,D,20160211,000000,121.22,122.56,118.31,121.22,46192,0
CCC,D,20160212,000000,120.01,122.96,120.01,122.86,65443,0
CCC,D,20160215,000000,123.01,124.36,121.02,121.99,28327,0
CCC,D,20160216,000000,121.07,121.89,118.8,119.76,38806,0
CCC,D,20160217,000000,119.38,124.98,119.38,124.98,103295,0
CCC,D,20160218,000000,125.03,130.38,124.65,130.35,82608,0
CCC,D,20160219,000000,130.38,132.71,125.66,127.84,72890,0
CCC,D,20160222,000000,128.46,133.05,128.46,129.42,43357,0
CCC,D,20160223,000000,129.42,131.03,127.89,129.42,49646,0
CCC,D,20160224,000000,129.71,130.35,125.9,127.4,45226,0
CCC,D,20160225,000000,128.66,137.06,128.66,135.8,252516,0
CCC,D,20160226,000000,136.57,140.53,136.57,139.09,191838,0
CCC,D,20160229,000000,139.09,145.8,138.17,144.89,211727,0
CCC,D,20160301,000000,144.89,144.89,138.69,139.96,128757,0
CCC,D,20160302,000000,142.52,142.52,139.77,141.8,62567,0
CCC,D,20160303,000000,141.98,142.8,141.1,142.27,57595,0
CCC,D,20160304,000000,143.92,143.92,140.14,141.5,39134,0
CCC,D,20160307,000000,141.6,143.28,141.3,142.95,25666,0
CCC,D,20160308,000000,142.76,146.08,142.03,145.8,46676,0
CCC,D,20160309,000000,144.44,147.49,144.39,146.37,76017,0
CCC,D,20160310,000000,145.03,148.69,145.03,147.78,65212,0
CCC,D,20160311,000000,147.78,148.69,146.47,148.69,26331,0
CCC,D,20160314,000000,148.74,149.86,147.44,148.4,41993,0
CCC,D,20160315,000000,148.27,149.13,145.26,147.34,129674,0
CCC,D,20160316,000000,148.27,152.8,146.86,149.03,80271,0
CCC,D,20160317,000000,148.74,153.43,148.74,153.43,82045,0
CCC,D,20160318,000000,153.43,153.43,151.83,152.66,88747,0
CCC,D,20160321,000000,152.61,154.19,151.4,154.19,57885,0
CCC,D,20160322,000000,152.61,155.66,151.92,154.54,50324,0
CCC,D,20160323,000000,154,155.36,151.87,154.54,48904,0
CCC,D,20160324,000000,153.24,154.05,152.07,152.61,29985,0
CCC,D,20160329,000000,153.28,153.58,149.71,152.61,89663,0
CCC,D,20160330,000000,152.61,154.39,151.01,151.01,48715,0
CCC,D,20160331,000000,151.64,154.29,150.87,154.29,129528,0
CCC,D,20160401,000000,154.34,157.87,143.92,145.85,227962,0
CCC,D,20160404,000000,146.76,149.47,146.08,147.58,75913,0
CCC,D,20160405,000000,147.68,147.68,143.92,144.89,103953,0
CCC,D,20160406,000000,143.97,145.85,139.38,139.57,76808,0
CCC,D,20160407,000000,139.57,145.85,139.57,145.41,92396,0
CCC,D,20160408,000000,145.41,148.93,145.21,148.93,73727,0
CCC,D,20160411,000000,148.89,148.89,146.52,147.78,44181,0
CCC,D,20160412,000000,146.81,148.59,146.23,146.67,40440,0
CCC,D,20160413,000000,148.31,151.35,147.25,151.35,77356,0
CCC,D,20160414,000000,150.96,155.01,149.9,154.64,75496,0
CCC,D,20160415,000000,154.05,155.16,152.02,155.16,43429,0
CCC,D,20160418,000000,155.16,161.11,152.71,161.01,59201,0
CCC,D,20160419,000000,161.31,165.41,161.01,164.2,67970,0
CCC,D,20160420,000000,164.2,168,163.48,167.53,105361,0
